datetime,open,high,low,close,kline_status
2025-08-12,23651.61,23849.5,23524.28,23839.2,TREND_UP
2025-08-13,23935.06,23969.27,23789.12,23849.04,TREND_UP
2025-08-14,23775.01,23908.26,23748.98,23832.44,TREND_DOWN
2025-08-15,23809.0,23813.99,23651.21,23712.07,TREND_DOWN
2025-08-18,23692.13,23733.5,23637.41,23713.76,TREND_DOWN
2025-08-19,23689.01,23695.65,23346.34,23384.77,TREND_DOWN
2025-08-20,23343.41,23343.41,22959.7,23249.57,TREND_DOWN
2025-08-21,23182.76,23264.27,23046.39,23142.58,INSIDE
2025-08-22,23184.99,23575.36,23140.04,23498.12,TREND_UP
2025-08-25,23454.28,23546.45,23382.19,23425.6,INSIDE
2025-08-26,23420.85,23532.51,23369.04,23525.29,TREND_DOWN
2025-08-27,23499.67,23591.05,23434.31,23565.85,TREND_UP
2025-08-28,23601.35,23741.23,23514.7,23703.45,TREND_UP
2025-08-29,23607.54,23607.54,23353.96,23415.42,TREND_DOWN
2025-09-02,23020.47,23242.28,22977.89,23231.11,TREND_DOWN
2025-09-03,23388.28,23478.01,23279.12,23414.84,TREND_UP
2025-09-04,23442.19,23639.04,23371.33,23633.01,TREND_UP
2025-09-05,23841.98,23860.25,23475.33,23652.44,TREND_UP
2025-09-08,23759.62,23851.81,23725.04,23762.3,INSIDE
2025-09-09,23824.33,23852.42,23698.0,23839.8,OUTSIDE
2025-09-10,23931.32,23958.54,23760.09,23849.27,TREND_UP
2025-09-11,23956.57,24016.53,23883.01,23992.56,TREND_UP
2025-09-12,24030.77,24137.06,23983.63,24092.19,TREND_UP
2025-09-15,24178.6,24297.34,24173.14,24293.78,TREND_UP
2025-09-16,24342.75,24343.35,24244.21,24274.25,TREND_UP
2025-09-17,24286.43,24292.06,23999.75,24223.69,TREND_DOWN
2025-09-18,24421.21,24554.52,24347.54,24454.89,TREND_UP
2025-09-19,24528.44,24641.93,24469.28,24626.25,TREND_UP
2025-09-22,24588.18,24781.73,24578.09,24761.07,TREND_UP
2025-09-23,24752.74,24764.3,24536.5,24580.17,TREND_DOWN
2025-09-24,24648.97,24650.42,24388.59,24503.57,TREND_DOWN
2025-09-25,24321.73,24460.66,24186.37,24397.31,TREND_DOWN
2025-09-26,24410.95,24510.37,24297.7,24503.85,TREND_UP
2025-09-29,24629.02,24741.77,24560.22,24611.35,TREND_UP
2025-09-30,24597.4,24691.23,24505.14,24679.99,TREND_DOWN
2025-10-01,24539.25,24816.67,24517.76,24800.86,TREND_UP
2025-10-02,24933.49,24944.75,24780.11,24892.76,TREND_UP
2025-10-03,24931.42,24958.26,24713.58,24785.52,OUTSIDE
2025-10-06,24986.26,25044.26,24907.6,24978.56,TREND_UP
2025-10-07,25031.78,25062.96,24783.95,24840.23,OUTSIDE
2025-10-08,24887.32,25142.19,24882.35,25136.62,TREND_UP
2025-10-09,25124.79,25139.35,24966.81,25098.18,INSIDE
2025-10-10,25116.83,25195.28,24207.15,24221.75,OUTSIDE
2025-10-13,24625.74,24779.65,24540.42,24750.25,INSIDE
2025-10-14,24442.93,24766.37,24256.28,24579.32,TREND_DOWN
2025-10-15,24807.34,24933.23,24496.07,24745.36,TREND_UP
2025-10-16,24882.22,24998.3,24481.17,24657.24,OUTSIDE
2025-10-17,24600.55,24881.47,24511.59,24817.95,INSIDE
2025-10-20,24991.1,25183.81,24988.67,25141.02,TREND_UP
2025-10-21,25139.8,25178.23,25043.06,25127.13,INSIDE
2025-10-22,25093.64,25127.06,24652.11,24879.0,TREND_DOWN
2025-10-23,24869.6,25126.78,24856.34,25097.42,INSIDE
2025-10-24,25307.7489,25418.6362,25288.7106,25358.16,TREND_UP
2025-10-27,25701.95,25839.03,25656.38,25821.55,TREND_UP
2025-10-28,25932.64,26087.48,25864.49,26012.16,TREND_UP
2025-10-29,26147.72,26182.1,25907.45,26119.85,TREND_UP
2025-10-30,25953.78,26031.68,25732.39,25734.81,TREND_DOWN
2025-10-31,26055.97,26063.49,25761.28,25858.13,TREND_UP
2025-11-03,26114.11,26132.87,25887.88,25972.94,TREND_UP
2025-11-04,25580.34,25762.23,25415.62,25435.7,TREND_DOWN
2025-11-05,25433.23,25750.89,25364.9,25620.03,TREND_DOWN
2025-11-06,25568.24,25568.24,25083.24,25130.04,TREND_DOWN
2025-11-07,24977.73,25065.14,24603.78,25059.81,TREND_DOWN
2025-11-10,25418.17,25655.51,25354.44,25611.74,TREND_UP
2025-11-11,25500.93,25588.26,25380.86,25533.49,INSIDE
2025-11-12,25662.19,25663.17,25389.73,25517.33,TREND_UP
2025-11-13,25386.95,25396.01,24908.6,24993.46,TREND_DOWN
2025-11-14,24658.5511,25198.9342,24534.9002,25008.2416,TREND_DOWN
2025-11-17,24890.1,25166.15,24649.36,24799.92,INSIDE
2025-11-18,24651.78,24735.12,24299.29,24503.1,TREND_DOWN
2025-11-19,24517.27,24904.66,24432.19,24640.52,TREND_UP
2025-11-20,25131.49,25222.95,24021.44,24054.38,OUTSIDE
2025-11-21,24137.66,24521.84,23854.03,24239.57,TREND_DOWN
2025-11-24,24462.87,24923.59,24455.65,24873.85,TREND_UP
2025-11-25,24790.07,25069.54,24542.72,25018.36,TREND_UP
2025-11-26,25168.31,25309.15,25077.86,25236.94,TREND_UP
2025-11-28,25310.2844,25435.7726,25280.9574,25434.89,TREND_UP
2025-12-01,25232.75,25443.21,25158.63,25342.85,OUTSIDE
2025-12-02,25449.87,25622.58,25369.36,25555.86,TREND_UP
2025-12-03,25443.71,25639.99,25388.44,25606.54,TREND_UP
2025-12-04,25658.14,25658.27,25450.38,25581.7,TREND_UP
2025-12-05,25657.78,25827.08,25617.35,25692.05,TREND_UP
2025-12-08,25758.82,25828.16,25531.75,25627.95,OUTSIDE
2025-12-09,25593.67,25698.26,25532.34,25668.69,INSIDE
2025-12-10,25631.59,25835.03,25504.3,25776.44,OUTSIDE
2025-12-11,25598.39,25696.29,25372.18,25686.68,TREND_DOWN
2025-12-12,25531.55,25605.88,25104.68,25196.73,TREND_DOWN
2025-12-15,25352.87,25377.62,25022.81,25067.26,TREND_DOWN
2025-12-16,24991.49,25188.76,24922.94,25132.94,TREND_DOWN
2025-12-17,25167.86,25193.41,24647.61,24647.61,OUTSIDE
2025-12-18,25031.49,25164.18,24921.45,25019.37,INSIDE
2025-12-19,25147.3,25354.82,25134.26,25346.18,TREND_UP
2025-12-22,25527.68,25554.03,25401.59,25461.7,TREND_UP
2025-12-23,25441.42,25590.03,25403.26,25587.83,TREND_UP
2025-12-24,25582.3396,25665.2778,25556.8514,25656.15,TREND_UP
2025-12-26,25692.68,25716.71,25620.32,25644.39,TREND_UP
2025-12-29,25462.25,25598.14,25440.97,25525.56,TREND_DOWN
