datetime,open,high,low,close,volume,kline_status,raw_fractal,valid_fractal
2025-11-26,115.08,115.12,114.28,114.29,139518,TREND_DOWN,,
2025-11-27,114.38,114.53,114.26,114.42,99298,TREND_DOWN,BOTTOM,Bx
2025-11-28,114.56,114.74,114.32,114.49,92551,TREND_UP,TOP,Tx
2025-12-01,114.45,114.65,114.22,114.37,85367,TREND_DOWN,,
2025-12-02,114.35,114.4,113.8,113.89,121521,TREND_DOWN,,
2025-12-03,113.99,114.19,113.53,113.61,111292,TREND_DOWN,,
2025-12-04,112.9,113.08,112.24,112.45,224953,TREND_DOWN,,
2025-12-05,112.61,112.74,111.98,112.51,163676,TREND_DOWN,,
2025-12-08,112.41,112.55,111.69,112.24,175328,TREND_DOWN,BOTTOM,Bx
2025-12-10,112.55,113.03,112.3,112.79,110374,TREND_UP_(M),,
2025-12-12,113.08,113.6,112.47,112.47,108478,TREND_UP_(M),TOP,
2025-12-15,112.25,112.41,111.43,111.53,160418,TREND_DOWN,,
2025-12-16,111.52,111.9,111.28,111.39,148857,TREND_DOWN,BOTTOM,B
2025-12-17,111.57,112.15,111.54,112.14,126024,TREND_UP,,
2025-12-18,112.22,112.6,111.97,112.25,119192,TREND_UP,,
2025-12-19,112.25,112.66,111.99,112.66,103606,TREND_UP,TOP,
2025-12-22,112.46,112.55,111.73,111.98,113123,TREND_DOWN,BOTTOM,
2025-12-23,111.93,112.92,111.86,112.83,140734,TREND_UP,,
2025-12-26,112.72,113.1,112.53,112.96,110763,TREND_UP_(M),TOP,T
2025-12-29,112.88,112.95,111.37,111.82,142925,TREND_DOWN,,
